======== arm64-v8a ========
000000000010d4f8 T WebRtcSpl_ElementwiseVectorMult
000000000010ca1c T WebRtcSpl_Energy
000000000010cae0 T WebRtcSpl_FilterAR
0000000000116370 T WebRtcSpl_FilterARFastQ12
000000000010ceec T WebRtcSpl_FilterMAFastQ12
000000000010e21c T WebRtcSpl_FreeRealFFT
000000000010d024 T WebRtcSpl_GetHanningWindow
000000000010d0fc T WebRtcSpl_GetScalingSquare
0000000000113d2c T WebRtcSpl_Init
0000000000112b70 T WebRtcSpl_LPBy2IntToInt
0000000000112488 T WebRtcSpl_LPBy2ShortToInt
000000000010d76c T WebRtcSpl_LevinsonDurbin
0000000000115f2c T WebRtcSpl_MaxAbsIndexW16
0000000000287f20 B WebRtcSpl_MaxAbsValueW16
0000000000115a0c T WebRtcSpl_MaxAbsValueW16C
0000000000117a1c T WebRtcSpl_MaxAbsValueW16Neon
0000000000287f30 B WebRtcSpl_MaxAbsValueW32
0000000000115af4 T WebRtcSpl_MaxAbsValueW32C
0000000000117cbc T WebRtcSpl_MaxAbsValueW32Neon
0000000000116000 T WebRtcSpl_MaxIndexW16
00000000001160dc T WebRtcSpl_MaxIndexW32
0000000000287f10 B WebRtcSpl_MaxValueW16
0000000000115bec T WebRtcSpl_MaxValueW16C
000000000011802c T WebRtcSpl_MaxValueW16Neon
0000000000287ef0 B WebRtcSpl_MaxValueW32
0000000000115cbc T WebRtcSpl_MaxValueW32C
0000000000118288 T WebRtcSpl_MaxValueW32Neon
000000000010c350 T WebRtcSpl_MemCpyReversedOrder
000000000010c288 T WebRtcSpl_MemSetW16
000000000010c2ec T WebRtcSpl_MemSetW32
00000000001161b8 T WebRtcSpl_MinIndexW16
0000000000116294 T WebRtcSpl_MinIndexW32
0000000000287f28 B WebRtcSpl_MinValueW16
0000000000115d8c T WebRtcSpl_MinValueW16C
0000000000118560 T WebRtcSpl_MinValueW16Neon
0000000000287f00 B WebRtcSpl_MinValueW32
0000000000115e5c T WebRtcSpl_MinValueW32C
00000000001187bc T WebRtcSpl_MinValueW32Neon
000000000010e0c8 T WebRtcSpl_RandN
000000000010e05c T WebRtcSpl_RandU
000000000010e118 T WebRtcSpl_RandUArray
000000000010e254 T WebRtcSpl_RealForwardFFT
000000000010e400 T WebRtcSpl_RealInverseFFT
000000000010e62c T WebRtcSpl_ReflCoefToLpc
000000000010ea90 T WebRtcSpl_Resample16khzTo22khz
000000000010ff08 T WebRtcSpl_Resample16khzTo48khz
000000000010e82c T WebRtcSpl_Resample22khzTo16khz
000000000010eee8 T WebRtcSpl_Resample22khzTo8khz
00000000001134bc T WebRtcSpl_Resample32khzTo24khz
0000000000113830 T WebRtcSpl_Resample44khzTo32khz
000000000010fbd4 T WebRtcSpl_Resample48khzTo16khz
0000000000113238 T WebRtcSpl_Resample48khzTo32khz
0000000000110234 T WebRtcSpl_Resample48khzTo8khz
000000000010f16c T WebRtcSpl_Resample8khzTo22khz
0000000000110620 T WebRtcSpl_Resample8khzTo48khz
000000000010ee80 T WebRtcSpl_ResetResample16khzTo22khz
00000000001100a0 T WebRtcSpl_ResetResample16khzTo48khz
000000000010ea0c T WebRtcSpl_ResetResample22khzTo16khz
000000000010f0c8 T WebRtcSpl_ResetResample22khzTo8khz
000000000010fd74 T WebRtcSpl_ResetResample48khzTo16khz
000000000011040c T WebRtcSpl_ResetResample48khzTo8khz
000000000010f51c T WebRtcSpl_ResetResample8khzTo22khz
00000000001107ec T WebRtcSpl_ResetResample8khzTo48khz
000000000010d454 T WebRtcSpl_ReverseOrderMultArrayElements
0000000000115544 T WebRtcSpl_ScaleAndAddVectors
0000000000287f18 B WebRtcSpl_ScaleAndAddVectorsWithRound
000000000011561c T WebRtcSpl_ScaleAndAddVectorsWithRoundC
0000000000115414 T WebRtcSpl_ScaleVector
00000000001154a0 T WebRtcSpl_ScaleVectorWithSat
0000000000113fac T WebRtcSpl_Sqrt
00000000001142dc T WebRtcSpl_SqrtFloor
0000000000113e44 T WebRtcSpl_SqrtLocal
000000000011501c T WebRtcSpl_SqrtOfOneMinusXSquared
0000000000114e00 T WebRtcSpl_SynthesisQMF
0000000000111d50 T WebRtcSpl_UpBy2IntToInt
00000000001120a4 T WebRtcSpl_UpBy2IntToShort
00000000001119e4 T WebRtcSpl_UpBy2ShortToInt
0000000000110df4 T WebRtcSpl_UpsampleBy2
00000000001150d0 T WebRtcSpl_VectorBitShiftW16
00000000001151b8 T WebRtcSpl_VectorBitShiftW32
00000000001152a0 T WebRtcSpl_VectorBitShiftW32ToW16
000000000010c488 T WebRtcSpl_ZerosArrayW16
000000000010c4b8 T WebRtcSpl_ZerosArrayW32
000000000011a0a4 T WebRtcVad_CalcVad16khz
0000000000119fd4 T WebRtcVad_CalcVad32khz
0000000000119e08 T WebRtcVad_CalcVad48khz
0000000000119f34 T WebRtcVad_CalcVad8khz
000000000011afe4 T WebRtcVad_CalculateFeatures
000000000011c22c T WebRtcVad_Create
000000000011badc T WebRtcVad_Downsampling
000000000011bc4c T WebRtcVad_FindMinimum
000000000011c270 T WebRtcVad_Free
000000000011b980 T WebRtcVad_GaussianProbability
000000000011c294 T WebRtcVad_Init
0000000000119124 T WebRtcVad_InitCore
000000000011c334 T WebRtcVad_Process
000000000011c4b8 T WebRtcVad_ValidRateAndFrameLength
000000000011c2b8 T WebRtcVad_set_mode
0000000000119548 T WebRtcVad_set_mode_core
000000000011cde8 T WebRtc_AddBinaryFarSpectrum
000000000011e974 T WebRtc_AddFarSpectrumFix
000000000011ec34 T WebRtc_AddFarSpectrumFloat
000000000011c6c0 T WebRtc_AllocateFarendBufferMemory
000000000011d21c T WebRtc_AllocateHistoryBufferMemory
000000000011d0e4 T WebRtc_CreateBinaryDelayEstimator
000000000011c618 T WebRtc_CreateBinaryDelayEstimatorFarend
00000000001063e0 T WebRtc_CreateBuffer
000000000011ef04 T WebRtc_CreateDelayEstimator
000000000011e718 T WebRtc_CreateDelayEstimatorFarend
000000000011f5cc T WebRtc_DelayEstimatorProcessFix
000000000011f6bc T WebRtc_DelayEstimatorProcessFloat
000000000011d03c T WebRtc_FreeBinaryDelayEstimator
000000000011c5a8 T WebRtc_FreeBinaryDelayEstimatorFarend
0000000000106584 T WebRtc_FreeBuffer
000000000011ee8c T WebRtc_FreeDelayEstimator
000000000011e6a0 T WebRtc_FreeDelayEstimatorFarend
000000000011d564 T WebRtc_InitBinaryDelayEstimator
000000000011c900 T WebRtc_InitBinaryDelayEstimatorFarend
00000000001064c4 T WebRtc_InitBuffer
000000000011f020 T WebRtc_InitDelayEstimator
000000000011e81c T WebRtc_InitDelayEstimatorFarend
000000000011de78 T WebRtc_MeanEstimatorFix
00000000001069d0 T WebRtc_MoveReadPtr
000000000011d85c T WebRtc_ProcessBinarySpectrum
00000000001065d4 T WebRtc_ReadBuffer
000000000011d780 T WebRtc_SoftResetBinaryDelayEstimator
000000000011ca64 T WebRtc_SoftResetBinaryDelayEstimatorFarend
000000000011f108 T WebRtc_SoftResetDelayEstimator
000000000011e904 T WebRtc_SoftResetDelayEstimatorFarend
0000000000106b04 T WebRtc_WriteBuffer
0000000000106dcc T WebRtc_available_read
0000000000106d70 T WebRtc_available_write
000000000011e560 T WebRtc_binary_last_delay
000000000011e5bc T WebRtc_binary_last_delay_quality
000000000011f4b8 T WebRtc_enable_robust_validation
000000000011f46c T WebRtc_get_allowed_offset
000000000011f1e8 T WebRtc_history_size
000000000011f580 T WebRtc_is_robust_validation_enabled
000000000011f788 T WebRtc_last_delay
000000000011f7e0 T WebRtc_last_delay_quality
000000000011f364 T WebRtc_lookahead
0000000000100cd4 T WebRtc_rdft
000000000011f408 T WebRtc_set_allowed_offset
000000000011f178 T WebRtc_set_history_size
000000000011f268 T WebRtc_set_lookahead
000000000015c80c T _Z11Db2Loudnessd
000000000015c764 T _Z11Loudness2Dbd
000000000015c850 T _Z13Dbfs2Loudnessd
000000000015c7a8 T _Z15Linear2Loudnessd
000000000017048c T _Z27GetSubframesPitchParametersiPdS_iiS_S_S_S_
00000000002867d8 V _ZGVZN6webrtc6Config13default_valueINS_11BeamformingEEERKT_vE3def
0000000000286808 V _ZGVZN6webrtc6Config13default_valueINS_13DelayAgnosticEEERKT_vE3def
00000000002867e8 V _ZGVZN6webrtc6Config13default_valueINS_14ExperimentalNsEEERKT_vE3def
00000000002867f8 V _ZGVZN6webrtc6Config13default_valueINS_14ExtendedFilterEEERKT_vE3def
00000000002867b8 V _ZGVZN6webrtc6Config13default_valueINS_15ExperimentalAgcEEERKT_vE3def
00000000002867c8 V _ZGVZN6webrtc6Config13default_valueINS_15IntelligibilityEEERKT_vE3def
0000000000286818 V _ZGVZN6webrtc6Config13default_valueINS_17NextGenerationAecEEERKT_vE3def
00000000001ea590 T _ZN10__cxxabiv119__getExceptionClassEPK17_Unwind_Exception
00000000001ea57c T _ZN10__cxxabiv119__setExceptionClassEP17_Unwind_Exceptionm
00000000001ea598 T _ZN10__cxxabiv121__isOurExceptionClassEPK17_Unwind_Exception
00000000000b2d74 T _ZN3rtc10GlobalLockC1Ev
00000000000b2d74 T _ZN3rtc10GlobalLockC2Ev
00000000000b95f8 T _ZN3rtc10LogMessage10LogThreadsEb
00000000000b9650 T _ZN3rtc10LogMessage10LogToDebugENS_15LoggingSeverityE
0000000000286719 B _ZN3rtc10LogMessage10timestamp_E
00000000000b8974 T _ZN3rtc10LogMessage12LogStartTimeEv
00000000000ba134 W _ZN3rtc10LogMessage13GetLogToDebugEv
00000000000b9624 T _ZN3rtc10LogMessage13LogTimestampsEb
00000000000b9210 T _ZN3rtc10LogMessage13OutputToDebugERKNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEENS_15LoggingSeverityES9_
00000000000b9964 T _ZN3rtc10LogMessage14AddLogToStreamEPNS_7LogSinkENS_15LoggingSeverityE
00000000000b97e4 T _ZN3rtc10LogMessage14GetLogToStreamEPNS_7LogSinkE
00000000000b97b8 T _ZN3rtc10LogMessage14SetLogToStderrEb
0000000000286050 D _ZN3rtc10LogMessage14log_to_stderr_E
00000000000b9e90 T _ZN3rtc10LogMessage16ConfigureLoggingEPKc
00000000000bb72c W _ZN3rtc10LogMessage17GetMinLogSeverityEv
00000000000b9c04 T _ZN3rtc10LogMessage17RemoveLogToStreamEPNS_7LogSinkE
00000000000b8a04 T _ZN3rtc10LogMessage18WallClockStartTimeEv
00000000000b96e0 T _ZN3rtc10LogMessage20UpdateMinLogSeverityEv
00000000000b3ec0 W _ZN3rtc10LogMessage6streamEv
0000000000286718 B _ZN3rtc10LogMessage7thread_E
00000000000b3e68 W _ZN3rtc10LogMessage8LoggableENS_15LoggingSeverityE
000000000028604c D _ZN3rtc10LogMessage8dbg_sev_E
0000000000286048 D _ZN3rtc10LogMessage8min_sev_E
0000000000286700 B _ZN3rtc10LogMessage8streams_E
00000000000b8418 T _ZN3rtc10LogMessageC1EPKciNS_15LoggingSeverityENS_15LogErrorContextEiS2_
00000000000b8e8c T _ZN3rtc10LogMessageC1EPKciNS_15LoggingSeverityERKNSt6__ndk112basic_stringIcNS4_11char_traitsIcEENS4_9allocatorIcEEEE
00000000000b8418 T _ZN3rtc10LogMessageC2EPKciNS_15LoggingSeverityENS_15LogErrorContextEiS2_
00000000000b8e8c T _ZN3rtc10LogMessageC2EPKciNS_15LoggingSeverityERKNSt6__ndk112basic_stringIcNS4_11char_traitsIcEENS4_9allocatorIcEEEE
00000000000b8fb8 T _ZN3rtc10LogMessageD1Ev
00000000000b8fb8 T _ZN3rtc10LogMessageD2Ev
00000000000ae26c T _ZN3rtc10PrintErrorEPKcz
00000000000b7774 T _ZN3rtc10TimeMicrosEv
00000000000c0358 T _ZN3rtc10hex_decodeEPcmPKcm
00000000000c069c T _ZN3rtc10hex_decodeEPcmRKNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE
00000000000be214 T _ZN3rtc10hex_decodeEcPh
00000000000c0174 T _ZN3rtc10hex_encodeEPKcm
00000000000bfe30 T _ZN3rtc10hex_encodeEPcmPKcm
00000000000c0120 T _ZN3rtc10hex_encodeERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEE
00000000000bdf5c T _ZN3rtc10hex_encodeEh
0000000000105578 W _ZN3rtc10scoped_ptrIA_NSt6__ndk17complexIfEEN6webrtc18AlignedFreeDeleterEEC2EPS3_
00000000000fa2a8 W _ZN3rtc10scoped_ptrIA_PfNS_14DefaultDeleterIS2_EEEC2EPS1_
00000000000fa3dc W _ZN3rtc10scoped_ptrIA_PfNS_14DefaultDeleterIS2_EEED2Ev
0000000000100a24 W _ZN3rtc10scoped_ptrIA_PsNS_14DefaultDeleterIS2_EEEC2EPS1_
0000000000100944 W _ZN3rtc10scoped_ptrIA_PsNS_14DefaultDeleterIS2_EEED2Ev
00000000000f4498 W _ZN3rtc10scoped_ptrIA_fN6webrtc18AlignedFreeDeleterEEC2EPf
00000000000f4834 W _ZN3rtc10scoped_ptrIA_fN6webrtc18AlignedFreeDeleterEED2Ev
00000000000ef744 W _ZN3rtc10scoped_ptrIA_fNS_14DefaultDeleterIS1_EEE5resetEPf
00000000000fa27c W _ZN3rtc10scoped_ptrIA_fNS_14DefaultDeleterIS1_EEEC2EPf
00000000000ef328 W _ZN3rtc10scoped_ptrIA_fNS_14DefaultDeleterIS1_EEEC2Ev
00000000000ef354 W _ZN3rtc10scoped_ptrIA_fNS_14DefaultDeleterIS1_EEED2Ev
0000000000105954 W _ZN3rtc10scoped_ptrIA_mNS_14DefaultDeleterIS1_EEEC2EPm
0000000000105980 W _ZN3rtc10scoped_ptrIA_mNS_14DefaultDeleterIS1_EEED2Ev
00000000000eec40 W _ZN3rtc10scoped_ptrIA_sNS_14DefaultDeleterIS1_EEE5resetEPs
00000000001009f8 W _ZN3rtc10scoped_ptrIA_sNS_14DefaultDeleterIS1_EEEC2EPs
00000000000ee7d4 W _ZN3rtc10scoped_ptrIA_sNS_14DefaultDeleterIS1_EEEC2Ev
00000000000ee800 W _ZN3rtc10scoped_ptrIA_sNS_14DefaultDeleterIS1_EEED2Ev
00000000000c6868 W _ZN3rtc10scoped_ptrIN6webrtc11FileWrapperENS_14DefaultDeleterIS2_EEEC2EPS2_
00000000000c6894 W _ZN3rtc10scoped_ptrIN6webrtc11FileWrapperENS_14DefaultDeleterIS2_EEED2Ev
00000000001051e8 W _ZN3rtc10scoped_ptrIN6webrtc11RealFourierENS_14DefaultDeleterIS2_EEEC2EPS2_
00000000001049d0 W _ZN3rtc10scoped_ptrIN6webrtc11RealFourierENS_14DefaultDeleterIS2_EEEC2IS2_S4_EEONS0_IT_T0_EE
00000000001049fc W _ZN3rtc10scoped_ptrIN6webrtc11RealFourierENS_14DefaultDeleterIS2_EEED2Ev
00000000000c43c4 W _ZN3rtc10scoped_ptrIN6webrtc13RWLockWrapperENS_14DefaultDeleterIS2_EEEC2EPS2_
00000000000c43f0 W _ZN3rtc10scoped_ptrIN6webrtc13RWLockWrapperENS_14DefaultDeleterIS2_EEED2Ev
00000000000f0300 W _ZN3rtc10scoped_ptrIN6webrtc13SincResamplerENS_14DefaultDeleterIS2_EEEC2EPS2_
00000000000f032c W _ZN3rtc10scoped_ptrIN6webrtc13SincResamplerENS_14DefaultDeleterIS2_EEED2Ev
00000000000f5dac W _ZN3rtc10scoped_ptrIN6webrtc14AudioConverterENS_14DefaultDeleterIS2_EEE5resetEPS2_
0000000000184db0 W _ZN3rtc10scoped_ptrIN6webrtc14AudioConverterENS_14DefaultDeleterIS2_EEE7releaseEv
00000000000f5b48 W _ZN3rtc10scoped_ptrIN6webrtc14AudioConverterENS_14DefaultDeleterIS2_EEEC2Ev
000000000017d150 W _ZN3rtc10scoped_ptrIN6webrtc14AudioConverterENS_14DefaultDeleterIS2_EEEC2IS2_S4_EEONS0_IT_T0_EE
00000000000f6238 W _ZN3rtc10scoped_ptrIN6webrtc14AudioConverterENS_14DefaultDeleterIS2_EEED2Ev
00000000000eec14 W _ZN3rtc10scoped_ptrIN6webrtc17PushSincResamplerENS_14DefaultDeleterIS2_EEE5resetEPS2_
00000000000ee7a8 W _ZN3rtc10scoped_ptrIN6webrtc17PushSincResamplerENS_14DefaultDeleterIS2_EEEC2Ev
00000000000ee824 W _ZN3rtc10scoped_ptrIN6webrtc17PushSincResamplerENS_14DefaultDeleterIS2_EEED2Ev
00000000000be5a4 T _ZN3rtc10url_decodeEPcmPKcm
00000000000be3c4 T _ZN3rtc10url_encodeEPcmPKcm
00000000000bf3f8 T _ZN3rtc10xml_decodeEPcmPKcm
00000000000bf96c T _ZN3rtc10xml_encodeEPcmPKcm
00000000000b2ce4 W _ZN3rtc11CheckEQImplEiiPKc
00000000000ca4f8 W _ZN3rtc11CheckEQImplIbbEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000cc068 W _ZN3rtc11CheckEQImplIisEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
0000000000104cd8 W _ZN3rtc11CheckEQImplIjmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000c9b90 W _ZN3rtc11CheckEQImplImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000b7968 W _ZN3rtc11CheckGEImplEiiPKc
00000000001969c4 W _ZN3rtc11CheckGEImplIjmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000f84e8 W _ZN3rtc11CheckGEImplImjEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000f0774 W _ZN3rtc11CheckGEImplImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000ff2ec W _ZN3rtc11CheckGTImplEiiPKc
00000000000ff37c W _ZN3rtc11CheckGTImplImjEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
0000000000139cf4 W _ZN3rtc11CheckGTImplImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
0000000000120fa0 W _ZN3rtc11CheckLEImplIffEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000c9c68 W _ZN3rtc11CheckLEImplImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000bfdcc W _ZN3rtc11CheckLTImplIhiEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000b79f8 W _ZN3rtc11CheckLTImplIjjEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000fad34 W _ZN3rtc11CheckLTImplImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000b7b80 T _ZN3rtc11TimeIsLaterEjj
00000000000b7cb0 T _ZN3rtc11TmToSecondsERK2tm
00000000000ae1fc T _ZN3rtc11VPrintErrorEPKcSt9__va_list
00000000000bf294 T _ZN3rtc11html_decodeEPcmPKcm
00000000000bebf8 T _ZN3rtc11html_encodeEPcmPKcm
00000000000c0830 T _ZN3rtc11s_transformERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEPFmPcmPKcmE
00000000000be7a0 T _ZN3rtc11utf8_decodeEPKcmPm
00000000000bea00 T _ZN3rtc11utf8_encodeEPcmm
00000000000ae3b4 T _ZN3rtc12FatalMessage4InitEPKci
00000000000b230c W _ZN3rtc12FatalMessage6streamEv
00000000000ae34c T _ZN3rtc12FatalMessageC1EPKci
00000000000ae468 T _ZN3rtc12FatalMessageC1EPKciPNSt6__ndk112basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEE
00000000000ae34c T _ZN3rtc12FatalMessageC2EPKci
00000000000ae468 T _ZN3rtc12FatalMessageC2EPKciPNSt6__ndk112basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEE
00000000000ae5e8 T _ZN3rtc12FatalMessageD1Ev
00000000000ae5e8 T _ZN3rtc12FatalMessageD2Ev
00000000000ba35c T _ZN3rtc12LogMultilineENS_15LoggingSeverityEPKcbPKvmbPNS_17LogMultilineStateE
00000000000b2934 T _ZN3rtc12TryCritScopeC1EPKNS_15CriticalSectionE
00000000000b2934 T _ZN3rtc12TryCritScopeC2EPKNS_15CriticalSectionE
00000000000b298c T _ZN3rtc12TryCritScopeD1Ev
00000000000b298c T _ZN3rtc12TryCritScopeD2Ev
00000000000b77a0 T _ZN3rtc13CurrentTmTimeEP2tmPi
00000000000ae348 T _ZN3rtc13DumpBacktraceEv
00000000000b2b28 T _ZN3rtc13GlobalLockPod4LockEv
00000000000b2bf4 T _ZN3rtc13GlobalLockPod6UnlockEv
00000000000bb05c W _ZN3rtc13LogCheckLevelENS_15LoggingSeverityE
00000000000b442c W _ZN3rtc13ThreadCheckerC2Ev
00000000000b6274 W _ZN3rtc13ThreadCheckerD2Ev
00000000000b7a5c T _ZN3rtc13TimeIsBetweenEjjj
00000000000c8998 W _ZN3rtc14DefaultDeleterIN6webrtc11FileWrapperEEC2Ev
000000000010560c W _ZN3rtc14DefaultDeleterIN6webrtc11RealFourierEEC2Ev
00000000000c5c34 W _ZN3rtc14DefaultDeleterIN6webrtc13RWLockWrapperEEC2Ev
00000000000f0b64 W _ZN3rtc14DefaultDeleterIN6webrtc13SincResamplerEEC2Ev
00000000000fbcd4 W _ZN3rtc14DefaultDeleterIN6webrtc14AudioConverterEEC2Ev
00000000000efe9c W _ZN3rtc14DefaultDeleterIN6webrtc17PushSincResamplerEEC2Ev
00000000000b7218 T _ZN3rtc14PlatformThread11SetPriorityENS_14ThreadPriorityE
00000000000b6a1c T _ZN3rtc14PlatformThread11StartThreadEPv
00000000000b6a4c T _ZN3rtc14PlatformThread3RunEv
00000000000b6fe4 T _ZN3rtc14PlatformThread4StopEv
00000000000b6ac8 T _ZN3rtc14PlatformThread5StartEv
00000000000b64b4 T _ZN3rtc14PlatformThreadC1EPFbPvES1_PKc
00000000000b64b4 T _ZN3rtc14PlatformThreadC2EPFbPvES1_PKc
00000000000b69e0 T _ZN3rtc14PlatformThreadD0Ev
00000000000b6820 T _ZN3rtc14PlatformThreadD1Ev
00000000000b6820 T _ZN3rtc14PlatformThreadD2Ev
000000000017d118 W _ZN3rtc14ScopedToUniqueIN6webrtc14AudioConverterEEENSt6__ndk110unique_ptrIT_NS3_14default_deleteIS5_EEEENS_10scoped_ptrIS5_NS_14DefaultDeleterIS5_EEEE
00000000000c171c T _ZN3rtc14tokenize_firstERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEcPS6_S9_
00000000000cdb34 W _ZN3rtc15CheckedDivExactIiEET_S1_S1_
0000000000175d84 W _ZN3rtc15CheckedDivExactImEET_S1_S1_
00000000000b1f98 T _ZN3rtc15CriticalSectionC1Ev
00000000000b1f98 T _ZN3rtc15CriticalSectionC2Ev
00000000000b2044 T _ZN3rtc15CriticalSectionD1Ev
00000000000b2044 T _ZN3rtc15CriticalSectionD2Ev
00000000000b62fc T _ZN3rtc15CurrentThreadIdEv
00000000000b2d8c T _ZN3rtc15GlobalLockScopeC1EPNS_13GlobalLockPodE
00000000000b2d8c T _ZN3rtc15GlobalLockScopeC2EPNS_13GlobalLockPodE
00000000000b2dc0 T _ZN3rtc15GlobalLockScopeD1Ev
00000000000b2dc0 T _ZN3rtc15GlobalLockScopeD2Ev
00000000000c0e78 T _ZN3rtc15tokenize_appendERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEEcPNS0_6vectorIS6_NS4_IS6_EEEE
00000000000b6448 T _ZN3rtc16CurrentThreadRefEv
00000000000b645c T _ZN3rtc16IsThreadRefEqualERKlS1_
00000000000b62c4 T _ZN3rtc17ClosePlatformFileEi
00000000000b3e9c W _ZN3rtc17LogMessageVoidifyC2Ev
00000000000b3eac W _ZN3rtc17LogMessageVoidifyanERNSt6__ndk113basic_ostreamIcNS1_11char_traitsIcEEEE
00000000000ae02c W _ZN3rtc17MakeCheckOpStringINSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEES7_EEPS7_RKT_RKT0_PKc
00000000000ca568 W _ZN3rtc17MakeCheckOpStringIbbEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
0000000000122d8c W _ZN3rtc17MakeCheckOpStringIffEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000c1cf0 W _ZN3rtc17MakeCheckOpStringIhiEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000ad230 W _ZN3rtc17MakeCheckOpStringIiiEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000cc884 W _ZN3rtc17MakeCheckOpStringIisEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000b7fbc W _ZN3rtc17MakeCheckOpStringIjjEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000adeb0 W _ZN3rtc17MakeCheckOpStringIjmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000adb40 W _ZN3rtc17MakeCheckOpStringImjEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000ad7d4 W _ZN3rtc17MakeCheckOpStringImmEEPNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEERKT_RKT0_PKc
00000000000c3e34 T _ZN3rtc17ThreadCheckerImpl16DetachFromThreadEv
00000000000c3ce8 T _ZN3rtc17ThreadCheckerImplC1Ev
00000000000c3ce8 T _ZN3rtc17ThreadCheckerImplC2Ev
00000000000c3d44 T _ZN3rtc17ThreadCheckerImplD1Ev
00000000000c3d44 T _ZN3rtc17ThreadCheckerImplD2Ev
00000000000b7b20 T _ZN3rtc18TimeIsLaterOrEqualEjj
00000000000b22e8 W _ZN3rtc19FatalMessageVoidifyC2Ev
00000000000b22f8 W _ZN3rtc19FatalMessageVoidifyanERNSt6__ndk113basic_ostreamIcNS1_11char_traitsIcEEEE
00000000000b64a4 T _ZN3rtc20SetCurrentThreadNameEPKc
00000000000c0398 T _ZN3rtc25hex_decode_with_delimiterEPcmPKcmc
00000000000c06d4 T _ZN3rtc25hex_decode_with_delimiterEPcmRKNSt6__ndk112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEEc
00000000000c01a8 T _ZN3rtc25hex_encode_with_delimiterEPKcmc
00000000000bfe70 T _ZN3rtc25hex_encode_with_delimiterEPcmPKcmc
0000000000203224 R _ZN3rtc25kInvalidPlatformFileValueE
00000000000b7c1c T _ZN3rtc26TimestampWrapAroundHandler6UnwrapEj
00000000000b7c00 T _ZN3rtc26TimestampWrapAroundHandlerC1Ev
00000000000b7c00 T _ZN3rtc26TimestampWrapAroundHandlerC2Ev
